chrom,center,hepg2_score,k562_score,hepg2_vs_k562_diff
chr5,80624390,3.641658306121826,3.8976988792419434,-0.2560405731201172
chr8,8247894,3.5829527378082275,3.839019298553467,-0.25606656074523926
chrX,68509034,3.300445318222046,3.556515693664551,-0.2560703754425049
chr16,79512934,3.5568630695343018,3.8129501342773438,-0.256087064743042
chr14,19947805,3.379582643508911,3.6356749534606934,-0.2560923099517822
chr18,8717687,3.5370829105377197,3.7932071685791016,-0.25612425804138184
chr11,122618011,4.781059265136719,5.037190914154053,-0.256131649017334
chr1,179043084,3.599557399749756,3.8557114601135254,-0.25615406036376953
chr8,11572628,4.192051887512207,4.448216915130615,-0.2561650276184082
chr9,30759238,4.594015121459961,4.850180149078369,-0.2561650276184082
chr17,10618392,4.184790134429932,4.440957546234131,-0.2561674118041992
chr11,59201467,5.186836242675781,5.443007469177246,-0.25617122650146484
chr1,214360332,3.9037370681762695,4.159913539886475,-0.2561764717102051
chr17,51392013,4.072824954986572,4.329013347625732,-0.25618839263916016
chr5,127517738,7.155762672424316,7.411952495574951,-0.25618982315063477
chr11,63015853,4.428450584411621,4.684659004211426,-0.2562084197998047
chr2,165970815,2.979332685470581,3.2355775833129883,-0.2562448978424072
chr15,32936523,3.418936014175415,3.6751842498779297,-0.25624823570251465
chr12,5648935,3.7579896450042725,4.014254570007324,-0.25626492500305176
chrX,102835988,3.9964592456817627,4.2527265548706055,-0.2562673091888428
chr12,118152315,3.281153440475464,3.5374221801757812,-0.2562687397003174
chr4,65911983,4.338775157928467,4.595044136047363,-0.2562689781188965
chr8,17156499,6.402120113372803,6.658391952514648,-0.2562718391418457
chr5,176135099,4.829267501831055,5.085549831390381,-0.25628232955932617
chr1,26878101,3.7103488445281982,3.96663761138916,-0.2562887668609619
chr14,53948029,3.8125603199005127,4.068853378295898,-0.25629305839538574
chr6,152143515,4.209829807281494,4.466132164001465,-0.2563023567199707
chr9,107350623,3.081743001937866,3.3380541801452637,-0.25631117820739746
chr10,124512090,3.4724767208099365,3.7288084030151367,-0.2563316822052002
chr22,21431228,3.371539354324341,3.627894401550293,-0.25635504722595215
chr4,127732766,3.8628299236297607,4.119198799133301,-0.25636887550354004
chr1,201325470,4.352174758911133,4.608549118041992,-0.2563743591308594
chr22,38069126,5.057615280151367,5.313997268676758,-0.2563819885253906
chr2,107935134,3.6557939052581787,3.9121766090393066,-0.25638270378112793
chr5,170216364,3.7145936489105225,3.970996379852295,-0.25640273094177246
chr6,108113839,4.557477951049805,4.813892841339111,-0.25641489028930664
chr4,47914405,7.257702827453613,7.514124870300293,-0.2564220428466797
chr9,130626534,5.710091590881348,5.966540336608887,-0.25644874572753906
chr1,18956872,7.015797138214111,7.272250175476074,-0.2564530372619629
chr22,29040653,4.250893592834473,4.507354259490967,-0.25646066665649414
chr3,180980907,3.379398822784424,3.635861873626709,-0.25646305084228516
chr15,90828239,4.511865615844727,4.768328666687012,-0.25646305084228516
chr18,67705951,2.8745839595794678,3.1310482025146484,-0.25646424293518066
chr19,50347266,4.100513458251953,4.356987953186035,-0.25647449493408203
chr16,23615427,3.8812215328216553,4.1377129554748535,-0.25649142265319824
chr8,119863508,3.687350273132324,3.943848133087158,-0.256497859954834
chr4,143907731,4.167292594909668,4.423791408538818,-0.2564988136291504
chr20,58349737,3.752990961074829,4.009491443634033,-0.2565004825592041
chr11,65932188,3.9310262203216553,4.187550067901611,-0.25652384757995605
chr10,103193121,6.53741455078125,6.793940544128418,-0.25652599334716797
chr2,31839363,3.412463903427124,3.668994903564453,-0.2565310001373291
chr6,159033425,4.1388444900512695,4.39539098739624,-0.2565464973449707
chr1,190416446,3.6728975772857666,3.929450511932373,-0.25655293464660645
chr2,100692100,4.168435096740723,4.425021171569824,-0.25658607482910156
chr17,72128104,3.536983013153076,3.7935752868652344,-0.2565922737121582
chrX,68146162,4.037342548370361,4.293943405151367,-0.25660085678100586
chr2,11121851,4.443092346191406,4.699721336364746,-0.25662899017333984
chr4,183366402,4.111802577972412,4.368451118469238,-0.25664854049682617
chr7,45081838,3.97707462310791,4.233724594116211,-0.2566499710083008
chr19,12836369,5.495866298675537,5.752518653869629,-0.2566523551940918
chr6,119224259,3.198986768722534,3.4556479454040527,-0.25666117668151855
chr1,162275880,3.207075834274292,3.4637489318847656,-0.25667309761047363
chr7,104252531,4.0948004722595215,4.351495742797852,-0.2566952705383301
chrX,39948798,4.548508644104004,4.805234909057617,-0.2567262649536133
chr8,30785328,2.927030563354492,3.1837663650512695,-0.25673580169677734
chr20,45301168,3.9858949184417725,4.242635726928711,-0.2567408084869385
chr10,69507019,3.52639102935791,3.783144474029541,-0.25675344467163086
chr2,167965083,3.8271408081054688,4.083896160125732,-0.25675535202026367
chr3,142952996,4.338768005371094,4.595523834228516,-0.2567558288574219
chr2,1378599,3.571941375732422,3.82869815826416,-0.2567567825317383
chr7,100564040,5.150335311889648,5.407115936279297,-0.25678062438964844
chr7,41892549,3.9134228229522705,4.170211315155029,-0.2567884922027588
chr4,88211935,3.889984130859375,4.146777629852295,-0.2567934989929199
chr20,7859459,4.046687602996826,4.30353307723999,-0.25684547424316406
chr17,19378239,7.707213401794434,7.964090824127197,-0.25687742233276367
chr13,62441006,3.1414530277252197,3.398345947265625,-0.2568929195404053
chr18,12391837,3.7807295322418213,4.037661075592041,-0.2569315433502197
chr1,245156353,6.287046909332275,6.543986797332764,-0.2569398880004883
chrY,12605605,4.14425802230835,4.401198863983154,-0.2569408416748047
chr6,137315446,3.470200777053833,3.7271475791931152,-0.2569468021392822
chr20,17202875,3.8177926540374756,4.074752330780029,-0.2569596767425537
chr6,131701024,3.47564435005188,3.7326292991638184,-0.2569849491119385
chr10,110804084,3.9324209690093994,4.189419746398926,-0.25699877738952637
chr21,31605020,4.052663803100586,4.3096747398376465,-0.25701093673706055
chr20,61477528,3.3697760105133057,3.626795768737793,-0.2570197582244873
chr14,102077648,3.312208890914917,3.5692477226257324,-0.25703883171081543
chr8,141112394,4.126455783843994,4.383494853973389,-0.25703907012939453
chr4,3630837,4.310831069946289,4.567881107330322,-0.2570500373840332
chr3,377371,3.0852649211883545,3.3423233032226562,-0.25705838203430176
chr19,45817106,5.432785511016846,5.689854145050049,-0.2570686340332031
chr7,158064025,3.673258066177368,3.9303388595581055,-0.2570807933807373
chr6,146142567,3.729644298553467,3.9867329597473145,-0.25708866119384766
chr11,65560916,4.603370666503906,4.860494136810303,-0.2571234703063965
chr16,2140375,4.210080146789551,4.4672322273254395,-0.25715208053588867
chr10,85224669,3.63686466217041,3.8940391540527344,-0.2571744918823242
chr7,25894928,4.921752452850342,5.178931713104248,-0.25717926025390625
chr1,216034726,4.113805770874023,4.370993614196777,-0.2571878433227539
chr10,35416937,3.333051919937134,3.5902504920959473,-0.2571985721588135
chr19,45305608,3.448061227798462,3.7052621841430664,-0.2572009563446045
chr13,50401320,3.5135815143585205,3.7707953453063965,-0.257213830947876
chr1,11060110,7.799255847930908,8.056490898132324,-0.257235050201416
chrX,22192763,4.4103803634643555,4.667640209197998,-0.2572598457336426
chr20,59208048,3.864539861679077,4.1218037605285645,-0.2572638988494873
chr2,65176143,3.5731310844421387,3.8303980827331543,-0.2572669982910156
chr5,10504218,5.13111686706543,5.388415813446045,-0.25729894638061523
chr19,17511892,6.794068336486816,7.051368713378906,-0.25730037689208984
chr9,133471838,4.298311710357666,4.5556135177612305,-0.25730180740356445
chr8,140338482,5.603695869445801,5.861001491546631,-0.2573056221008301
chr15,79178987,5.0779924392700195,5.335304260253906,-0.2573118209838867
chr6,149648719,7.108294486999512,7.365643501281738,-0.25734901428222656
chr6,25890628,3.2824981212615967,3.5398612022399902,-0.25736308097839355
chr1,26285569,5.484079360961914,5.741446018218994,-0.2573666572570801
chr8,100908193,5.097504615783691,5.35487174987793,-0.2573671340942383
chr7,149662778,4.743094444274902,5.00046443939209,-0.2573699951171875
chr14,37575561,3.6909079551696777,3.948289394378662,-0.2573814392089844
chr16,31302273,3.186156749725342,3.4435524940490723,-0.25739574432373047
chr5,10736110,4.221635818481445,4.47905158996582,-0.257415771484375
chr20,21323447,3.6694040298461914,3.926837921142578,-0.2574338912963867
chr13,111216496,4.108497142791748,4.365939617156982,-0.2574424743652344
chrX,3638475,3.102755308151245,3.360198497772217,-0.2574431896209717
chr11,130644328,4.131486415863037,4.388929843902588,-0.2574434280395508
chr6,16776744,3.357550859451294,3.615006923675537,-0.25745606422424316
chr8,6708550,6.863621711730957,7.12108039855957,-0.2574586868286133
chr9,134215914,5.114630699157715,5.372090816497803,-0.2574601173400879
chr16,86664905,4.671383857727051,4.92889928817749,-0.25751543045043945
chr8,65568347,4.243201732635498,4.500723838806152,-0.2575221061706543
chr3,128432778,5.45472526550293,5.712268352508545,-0.25754308700561523
chr19,3142053,3.7593486309051514,4.016897678375244,-0.2575490474700928
chr2,70946951,3.8382492065429688,4.095811367034912,-0.25756216049194336
chr7,51162926,4.57185173034668,4.829437255859375,-0.2575855255126953
chr1,54841861,3.3154139518737793,3.573002815246582,-0.25758886337280273
chr6,165714906,3.6925904750823975,3.9501938819885254,-0.25760340690612793
chr14,30993026,3.048246383666992,3.305851936340332,-0.25760555267333984
chr10,76903118,3.6791718006134033,3.9367775917053223,-0.25760579109191895
chr17,64505516,6.935607433319092,7.193218231201172,-0.2576107978820801
chr6,131677481,3.5743937492370605,3.83200740814209,-0.2576136589050293
chrY,2841735,5.703506946563721,5.96112060546875,-0.2576136589050293
chr8,6424404,4.9237260818481445,5.181344985961914,-0.25761890411376953
chr3,32922434,3.27368426322937,3.531306743621826,-0.25762248039245605
chr2,28908036,3.752030611038208,4.0096755027771,-0.2576448917388916
chr20,41233424,3.4837987422943115,3.741450309753418,-0.25765156745910645
chr8,102239190,8.035679817199707,8.293342590332031,-0.2576627731323242
chr9,136886453,7.874513626098633,8.132258415222168,-0.25774478912353516
chr19,16066756,4.1594085693359375,4.417174339294434,-0.2577657699584961
chr4,185128188,5.424836158752441,5.682610511779785,-0.25777435302734375
chr16,5384166,3.1123874187469482,3.370168685913086,-0.2577812671661377
chr1,152486606,4.433501720428467,4.691287517547607,-0.2577857971191406
chr4,26458256,4.103947162628174,4.361738204956055,-0.25779104232788086
chr11,130458418,4.240540504455566,4.49835205078125,-0.2578115463256836
chr20,9870081,3.023597478866577,3.2814278602600098,-0.2578303813934326
chr13,48397959,2.7304956912994385,2.988330841064453,-0.25783514976501465
chr10,90751519,3.854320764541626,4.112157821655273,-0.25783705711364746
chr2,28655630,3.1686480045318604,3.4264907836914062,-0.2578427791595459
chr1,167305951,3.4423511028289795,3.700223445892334,-0.2578723430633545
chr2,134392788,3.623553514480591,3.8814706802368164,-0.2579171657562256
chr2,96208686,7.704775333404541,7.962692737579346,-0.2579174041748047
chr2,128543773,3.7288405895233154,3.9867615699768066,-0.2579209804534912
chr1,235513744,3.3875133991241455,3.645435333251953,-0.2579219341278076
chr19,48182562,4.924201011657715,5.182123184204102,-0.2579221725463867
chr15,88331407,4.024165630340576,4.282092094421387,-0.25792646408081055
chr14,57268846,6.7981367111206055,7.056065559387207,-0.25792884826660156
chr1,35769791,7.522248268127441,7.780188083648682,-0.25793981552124023
chr19,46784772,5.217365264892578,5.475307941436768,-0.25794267654418945
chr3,53084722,3.8121092319488525,4.070054054260254,-0.25794482231140137
chr6,166355778,2.932474374771118,3.190423011779785,-0.257948637008667
chr4,40980440,3.800328493118286,4.05832576751709,-0.2579972743988037
chr1,165118850,3.152663469314575,3.4106650352478027,-0.25800156593322754
chr2,11459433,3.1861214637756348,3.4441347122192383,-0.2580132484436035
chr19,47330653,3.737610340118408,3.9956459999084473,-0.25803565979003906
chr18,8781870,4.60978889465332,4.867844104766846,-0.2580552101135254
chr2,223051245,3.735297918319702,3.993366241455078,-0.258068323135376
chr2,27250462,5.982548713684082,6.240636348724365,-0.2580876350402832
chr21,41933723,4.56702995300293,4.82513952255249,-0.25810956954956055
chr3,10165320,5.419865608215332,5.677999019622803,-0.2581334114074707
chr15,67825289,5.140500068664551,5.398641109466553,-0.25814104080200195
chr5,177498212,6.581735610961914,6.83989143371582,-0.25815582275390625
chr7,32210945,3.200044870376587,3.458202838897705,-0.25815796852111816
chr12,51942610,3.6263058185577393,3.8844656944274902,-0.258159875869751
chr12,90941092,3.1398262977600098,3.398007869720459,-0.2581815719604492
chr6,104590113,3.216844320297241,3.475032329559326,-0.25818800926208496
chr2,234102266,3.5127041339874268,3.77089262008667,-0.25818848609924316
chr7,95871265,4.0094757080078125,4.267666816711426,-0.2581911087036133
chr8,37993840,4.2905473709106445,4.548747539520264,-0.25820016860961914
chr12,132586749,4.7521514892578125,5.010358810424805,-0.2582073211669922
chr6,66421886,3.4535467624664307,3.711761474609375,-0.25821471214294434
chr14,58015012,3.1627252101898193,3.420943260192871,-0.25821805000305176
chr4,190112524,2.9797000885009766,3.2379255294799805,-0.2582254409790039
chrX,30196540,3.0156824588775635,3.2739338874816895,-0.258251428604126
chr1,109135137,3.8918445110321045,4.150096416473389,-0.2582519054412842
chr10,78845313,3.5248467922210693,3.7831039428710938,-0.2582571506500244
chr7,127514710,3.4430251121520996,3.7012977600097656,-0.258272647857666
chr3,184175164,6.385529041290283,6.643808364868164,-0.25827932357788086
chr1,6246899,5.8412065505981445,6.099494934082031,-0.2582883834838867
chr14,99460933,4.337602615356445,4.595893859863281,-0.25829124450683594
chr4,176320137,7.208797454833984,7.467095851898193,-0.258298397064209
chr17,4075043,4.356361389160156,4.61469841003418,-0.25833702087402344
chr4,38667173,5.225734710693359,5.484074592590332,-0.25833988189697266
chr9,63859606,6.297488212585449,6.555839538574219,-0.25835132598876953
chr12,111174660,4.260952949523926,4.5193190574646,-0.25836610794067383
chr4,6362337,3.9780352115631104,4.236411094665527,-0.258375883102417
chr4,112515382,5.699317455291748,5.957701206207275,-0.25838375091552734
chr1,214333642,4.464583396911621,4.722980976104736,-0.25839757919311523
chr19,38879560,4.010507106781006,4.2689056396484375,-0.25839853286743164
chr2,135862590,3.368072748184204,3.626478672027588,-0.2584059238433838
chr14,94298504,2.9528591632843018,3.21127986907959,-0.2584207057952881
chr1,223701314,3.9782118797302246,4.236634254455566,-0.2584223747253418
chr9,89383665,4.475092887878418,4.733532905578613,-0.2584400177001953
chr1,183416939,5.241281032562256,5.4997429847717285,-0.25846195220947266
chr2,149205211,4.01844596862793,4.276925563812256,-0.25847959518432617
chr12,132117374,5.251483917236328,5.5099663734436035,-0.2584824562072754
chr18,49788870,3.5948660373687744,3.853361129760742,-0.2584950923919678
chr11,65204921,5.2179951667785645,5.476503849029541,-0.25850868225097656
chr1,174239734,3.5162198543548584,3.7747573852539062,-0.25853753089904785
chr11,45899447,5.9460062980651855,6.204555511474609,-0.25854921340942383
chr11,68643950,3.9430103302001953,4.201571941375732,-0.2585616111755371
chr11,34855918,4.021565914154053,4.280138969421387,-0.258573055267334
chr1,93021770,3.5329833030700684,3.7915830612182617,-0.25859975814819336
chr3,148991807,6.502206325531006,6.760817527770996,-0.25861120223999023
chr1,241485889,3.961676836013794,4.220311164855957,-0.2586343288421631
chr18,77078805,3.7230706214904785,3.981717109680176,-0.25864648818969727
chr11,33015901,6.9541730880737305,7.212820053100586,-0.25864696502685547
chr11,126007422,4.145549774169922,4.404200553894043,-0.2586507797241211
chr6,2858022,4.922189712524414,5.18084716796875,-0.25865745544433594
chr9,70110602,3.8763771057128906,4.1350507736206055,-0.25867366790771484
chr8,94417873,4.212747573852539,4.471443176269531,-0.2586956024169922
chr12,93064081,2.951298236846924,3.209998607635498,-0.2587003707885742
chr6,44177171,4.742492198944092,5.001217842102051,-0.258725643157959
chr10,64116007,3.278541326522827,3.5372724533081055,-0.2587311267852783
chr3,194953231,4.710173606872559,4.968919277191162,-0.2587456703186035
chr8,70472012,4.393305778503418,4.652059078216553,-0.25875329971313477
chr5,115599698,3.8406622409820557,4.0994343757629395,-0.2587721347808838
chr5,76641540,3.189770460128784,3.4485511779785156,-0.25878071784973145
chr2,215831415,4.053452014923096,4.312256813049316,-0.2588047981262207
chr13,76972442,4.031702041625977,4.290511131286621,-0.25880908966064453
chr15,33201951,4.6482462882995605,4.907060146331787,-0.25881385803222656
chrX,48919053,6.75864315032959,7.017457485198975,-0.25881433486938477
chr3,120073117,3.0831298828125,3.341952323913574,-0.2588224411010742
chr11,76919196,3.6651837825775146,3.9240102767944336,-0.25882649421691895
chr3,138097654,3.52252459526062,3.781352996826172,-0.25882840156555176
chr1,206925301,4.5329484939575195,4.791802883148193,-0.25885438919067383
chr7,142939729,4.1856303215026855,4.444490432739258,-0.25886011123657227
chr5,122192979,3.7349050045013428,3.9937663078308105,-0.2588613033294678
chr6,166302117,3.6548545360565186,3.913728713989258,-0.25887417793273926
chr15,101295567,6.809349536895752,7.068229675292969,-0.2588801383972168
chr20,64279078,3.7657296657562256,4.0246100425720215,-0.2588803768157959
chr12,71125188,3.3068482875823975,3.565730094909668,-0.2588818073272705
chr2,181904226,3.513669013977051,3.772554397583008,-0.25888538360595703
chr22,37634163,6.2836432456970215,6.542534828186035,-0.25889158248901367
chr14,34241569,3.39556622505188,3.654470920562744,-0.25890469551086426
chr5,94111459,6.783762454986572,7.042695045471191,-0.25893259048461914
chr16,1764205,5.756053447723389,6.014997959136963,-0.2589445114135742
chr21,34967628,4.212427616119385,4.471392631530762,-0.25896501541137695
chr12,111901244,2.826540470123291,3.085513114929199,-0.2589726448059082
chr4,54064168,6.163952827453613,6.422930717468262,-0.25897789001464844
chr1,11753802,3.5646777153015137,3.823690414428711,-0.25901269912719727
chr6,31301047,3.6618425846099854,3.9208574295043945,-0.2590148448944092
chr7,148151997,3.948143482208252,4.207169055938721,-0.25902557373046875
chr12,75863768,2.8374879360198975,3.096517562866211,-0.2590296268463135
chr2,5366303,4.270410060882568,4.529446601867676,-0.2590365409851074
chr15,71572950,4.139065265655518,4.398102283477783,-0.2590370178222656
chr7,66348707,3.3658595085144043,3.6249070167541504,-0.2590475082397461
chr1,36300110,4.8024702072143555,5.061525821685791,-0.25905561447143555
chr3,80618833,3.827479600906372,4.086550712585449,-0.25907111167907715
chr20,45020752,3.4021799564361572,3.661252498626709,-0.25907254219055176
chr4,172034178,4.237854957580566,4.496932029724121,-0.2590770721435547
chr21,46036078,4.126759052276611,4.385836124420166,-0.2590770721435547
chr4,24068004,3.5793187618255615,3.838407039642334,-0.25908827781677246
chr19,46346906,6.4076128005981445,6.666706562042236,-0.2590937614440918
chr10,45984683,2.969538927078247,3.2286410331726074,-0.25910210609436035
chr19,2291317,4.571316242218018,4.830425262451172,-0.2591090202331543
chr17,21376926,5.392127990722656,5.65123987197876,-0.2591118812561035
chr2,83196440,3.585106372833252,3.844240188598633,-0.25913381576538086
chr2,130192224,3.2224152088165283,3.481553077697754,-0.2591378688812256
chr12,56454452,3.4529216289520264,3.712068557739258,-0.25914692878723145
chr3,186826853,4.8001708984375,5.059322357177734,-0.2591514587402344
chrX,52935238,6.679734706878662,6.938894271850586,-0.25915956497192383
chr11,95705158,3.5042803287506104,3.763443946838379,-0.25916361808776855
chr1,175757664,4.626917362213135,4.886082649230957,-0.25916528701782227
chr2,42598954,3.5145537853240967,3.7737627029418945,-0.25920891761779785
chr18,76658769,3.398916482925415,3.658128261566162,-0.25921177864074707
chr13,23020443,3.808553695678711,4.067765712738037,-0.25921201705932617
chr2,75460096,3.5184059143066406,3.7776198387145996,-0.259213924407959
chr2,60957704,4.094106674194336,4.353326320648193,-0.2592196464538574
chr12,57430801,7.0488481521606445,7.308068752288818,-0.25922060012817383
chr20,3173760,6.6349897384643555,6.89422082901001,-0.2592310905456543
chr21,32572867,5.21009635925293,5.469328880310059,-0.2592325210571289
chr19,58150614,6.432312965393066,6.691549777984619,-0.25923681259155273
chr11,13463213,7.323736190795898,7.582991123199463,-0.25925493240356445
chr7,12067242,4.421673774719238,4.6809587478637695,-0.25928497314453125
chr16,8381482,3.4922587871551514,3.7515459060668945,-0.25928711891174316
chr16,48082028,3.541977882385254,3.8012728691101074,-0.2592949867248535
chr4,53804933,4.2440266609191895,4.5033278465271,-0.25930118560791016
chr21,44897918,5.4560651779174805,5.715390682220459,-0.2593255043029785
chr2,121722715,3.8615076541900635,4.120849132537842,-0.2593414783477783
chr3,169763167,4.1650896072387695,4.424442768096924,-0.2593531608581543
chrX,15471218,4.6927289962768555,4.952084541320801,-0.2593555450439453
chr22,19632297,5.087148666381836,5.3465070724487305,-0.25935840606689453
chr3,105648312,3.5581564903259277,3.8175277709960938,-0.259371280670166
chr4,189235889,3.9581854343414307,4.21755838394165,-0.2593729496002197
chr2,113603465,7.142218112945557,7.401598930358887,-0.2593808174133301
chr6,33583773,4.250567436218262,4.509950160980225,-0.2593827247619629
chr1,61326640,3.5337069034576416,3.7930908203125,-0.2593839168548584
chr22,31613395,3.973834753036499,4.233252048492432,-0.2594172954559326
chr11,22657379,3.562457323074341,3.8218770027160645,-0.25941967964172363
chr6,64301821,4.474249362945557,4.733705520629883,-0.25945615768432617
chr1,19644577,5.857360363006592,6.116817474365234,-0.2594571113586426
chr2,48381257,3.5471835136413574,3.806680202484131,-0.25949668884277344
chr18,75727649,4.16758918762207,4.427096843719482,-0.2595076560974121
chr1,28756900,3.635457992553711,3.894991874694824,-0.2595338821411133
chr7,66773272,3.2940878868103027,3.553626537322998,-0.2595386505126953
chr5,140834604,4.620239734649658,4.879786014556885,-0.25954627990722656
chr13,95470968,4.345321178436279,4.604874134063721,-0.2595529556274414
chr12,100554767,3.4249989986419678,3.684558391571045,-0.25955939292907715
chr2,64898827,4.613227844238281,4.872791767120361,-0.2595639228820801
chr1,91851872,3.8588390350341797,4.118404865264893,-0.2595658302307129
chrX,3875861,4.451025009155273,4.710621356964111,-0.2595963478088379
chr20,63829154,4.322585105895996,4.582193374633789,-0.25960826873779297
chr3,134630628,3.924551248550415,4.184165954589844,-0.2596147060394287
chr13,113413818,4.651816368103027,4.911431312561035,-0.2596149444580078
chr14,19126845,3.4824435710906982,3.742098808288574,-0.259655237197876
chr6,1067529,2.703956365585327,2.963630199432373,-0.2596738338470459
chr14,38367912,3.8668172359466553,4.126501083374023,-0.25968384742736816
chr15,44798920,3.246169090270996,3.5058531761169434,-0.25968408584594727
chr2,46691064,3.0484437942504883,3.3081507682800293,-0.259706974029541
chr3,58306677,6.533286094665527,6.793027400970459,-0.25974130630493164
chr11,45026326,3.925191640853882,4.184953689575195,-0.2597620487213135
chr6,44668032,4.068778038024902,4.3285417556762695,-0.2597637176513672
chr2,26537713,3.9294207096099854,4.189188480377197,-0.2597677707672119
chr20,17843569,3.695626735687256,3.955413818359375,-0.25978708267211914
chr17,59305393,3.400771379470825,3.660567283630371,-0.2597959041595459
chr9,92717172,4.183476448059082,4.443293571472168,-0.25981712341308594
chr3,19349076,3.417628288269043,3.677450180053711,-0.25982189178466797
chr8,142602296,4.859382629394531,5.11920690536499,-0.259824275970459
chr2,15860927,4.177220344543457,4.437051296234131,-0.25983095169067383
chr7,66163234,3.0367233753204346,3.2965612411499023,-0.2598378658294678
chr1,84279188,4.076184272766113,4.336023330688477,-0.2598390579223633
chr20,50958843,6.569536209106445,6.829376220703125,-0.2598400115966797
chr14,25074382,2.7277777194976807,2.9876208305358887,-0.259843111038208
chr15,61368148,3.5231833457946777,3.783033847808838,-0.25985050201416016
chr12,110429753,3.7736382484436035,4.033502578735352,-0.25986433029174805
chr1,54637322,3.6932666301727295,3.9531373977661133,-0.2598707675933838
chr13,106561948,3.5489439964294434,3.8088221549987793,-0.25987815856933594
chr6,6008878,7.070154190063477,7.33005952835083,-0.2599053382873535
chr20,37254212,2.7042641639709473,2.9641804695129395,-0.2599163055419922
chr10,86155225,3.615450620651245,3.875430107116699,-0.2599794864654541
chr14,21092507,6.095607757568359,6.355591773986816,-0.25998401641845703
chr1,43913009,3.544445276260376,3.8044352531433105,-0.25998997688293457
chr6,130864717,3.5542871952056885,3.814298629760742,-0.2600114345550537
chr1,48061360,3.5775415897369385,3.837554454803467,-0.2600128650665283
chr2,64643430,4.496975898742676,4.757007598876953,-0.26003170013427734
chr17,42161507,4.638415813446045,4.898447513580322,-0.26003170013427734
chr2,19763567,3.4623358249664307,3.7223877906799316,-0.260051965713501
chr16,81886202,3.8104910850524902,4.070545673370361,-0.2600545883178711
chr1,46174938,3.6283023357391357,3.888361930847168,-0.2600595951080322
chr6,36561036,3.239745855331421,3.4998083114624023,-0.26006245613098145
chr16,2961900,4.846892833709717,5.106960296630859,-0.2600674629211426
chr12,130527037,3.487879991531372,3.7479710578918457,-0.26009106636047363
chr6,167989519,4.455284118652344,4.715381145477295,-0.26009702682495117
chr9,134010611,4.186918258666992,4.447019577026367,-0.260101318359375
chr14,33380383,2.817641019821167,3.0777530670166016,-0.26011204719543457
chr8,140646063,3.3972017765045166,3.6573233604431152,-0.26012158393859863
chr15,25684014,4.1520891189575195,4.412217140197754,-0.2601280212402344
chr14,86961210,3.336341142654419,3.5964741706848145,-0.2601330280303955
chr4,66688876,3.5260257720947266,3.7861599922180176,-0.260134220123291
chr6,41607904,4.00179386138916,4.261958122253418,-0.2601642608642578
chr2,172735879,6.049651145935059,6.309816837310791,-0.2601656913757324
chr1,203822586,2.952543020248413,3.2127113342285156,-0.26016831398010254
chr12,123938758,4.752004146575928,5.012173175811768,-0.26016902923583984
chr20,6693000,3.889364242553711,4.1495537757873535,-0.2601895332336426
chr1,109242261,4.042739391326904,4.302931308746338,-0.2601919174194336
chr12,123451584,2.7437827587127686,3.003983974456787,-0.26020121574401855
chr9,129642140,7.38571310043335,7.645939826965332,-0.2602267265319824
chr2,187566786,3.3651797771453857,3.625410556793213,-0.26023077964782715
chr16,78473507,4.075559616088867,4.3358001708984375,-0.2602405548095703
chr21,34630904,3.749769449234009,4.010010242462158,-0.2602407932281494
chr1,15100359,4.841620445251465,5.101885795593262,-0.2602653503417969
chr2,128720719,3.8455564975738525,4.105825901031494,-0.2602694034576416
chr4,159103366,7.176477909088135,7.436763763427734,-0.2602858543395996
chr1,207547155,4.214919090270996,4.475216388702393,-0.2602972984313965
chr3,38368545,3.9532570838928223,4.213569641113281,-0.260312557220459
chr1,148822389,3.4384806156158447,3.698793411254883,-0.2603127956390381
chr17,57772911,3.7935283184051514,4.053863525390625,-0.26033520698547363
chr20,34069806,4.762026309967041,5.022372722625732,-0.2603464126586914
chr15,66707594,5.10566520690918,5.366013526916504,-0.2603483200073242
chr19,57819703,6.36579704284668,6.62615442276001,-0.2603573799133301
chr17,43231217,4.015562534332275,4.275944709777832,-0.26038217544555664
chr11,134867326,3.8620941638946533,4.122482776641846,-0.2603886127471924
chr8,13033858,4.3691558837890625,4.629547595977783,-0.2603917121887207
chr1,94481521,4.427326202392578,4.68773078918457,-0.2604045867919922
chr2,129104789,3.9941508769989014,4.25455904006958,-0.2604081630706787
chr20,35626272,3.249779462814331,3.5102014541625977,-0.2604219913482666
chr16,29849724,3.6052327156066895,3.865664482116699,-0.26043176651000977
chr2,201244989,3.07497239112854,3.335416793823242,-0.26044440269470215
chr2,17995702,3.542264938354492,3.8027243614196777,-0.26045942306518555
chr1,37811272,3.813922643661499,4.074391841888428,-0.2604691982269287
chr6,7496457,3.7180442810058594,3.9785261154174805,-0.2604818344116211
chr16,71494292,3.659242868423462,3.9197349548339844,-0.26049208641052246
chr9,127451574,6.699511528015137,6.960009574890137,-0.260498046875
chr16,56638440,6.398594379425049,6.65910005569458,-0.26050567626953125
chr11,65803937,3.9633915424346924,4.223909854888916,-0.26051831245422363
chr16,18305008,3.3834710121154785,3.644011974334717,-0.2605409622192383
chr17,50386675,3.143968343734741,3.4045190811157227,-0.26055073738098145
chr20,13274352,4.4045867919921875,4.665140151977539,-0.26055335998535156
chr7,99096312,3.548621654510498,3.809176445007324,-0.26055479049682617
